id,case_id,timestamp,stage,actor,action,result,details
aud_REC-0062_5,REC-0062,2026-08-26T17:42:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0062 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0062_6,REC-0062,2026-08-26T17:42:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0062 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0063_0,REC-0063,2026-08-26T05:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0063 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0063_1,REC-0063,2026-08-26T05:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0063 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0063_2,REC-0063,2026-08-26T05:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0063 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0063_3,REC-0063,2026-08-26T17:16:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0063 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0063_4,REC-0063,2026-08-26T17:16:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0063 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0063_5,REC-0063,2026-08-26T17:16:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0063 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0063_6,REC-0063,2026-08-26T17:16:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0063 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0064_0,REC-0064,2026-08-24T18:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0064 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0064_1,REC-0064,2026-08-24T18:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0064 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0064_2,REC-0064,2026-08-24T18:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0064 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0064_3,REC-0064,2026-08-26T17:17:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0064 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0064_4,REC-0064,2026-08-26T17:17:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0064 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0064_5,REC-0064,2026-08-26T17:17:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0064 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0064_6,REC-0064,2026-08-26T17:17:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0064 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0065_0,REC-0065,2026-08-26T07:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0065 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0065_1,REC-0065,2026-08-26T07:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0065 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0065_2,REC-0065,2026-08-26T07:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0065 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0065_3,REC-0065,2026-08-26T16:54:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0065 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0065_4,REC-0065,2026-08-26T16:54:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0065 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0065_5,REC-0065,2026-08-26T16:54:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0065 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0065_6,REC-0065,2026-08-26T16:54:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0065 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0066_0,REC-0066,2026-08-25T12:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0066 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0066_1,REC-0066,2026-08-25T12:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0066 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0066_2,REC-0066,2026-08-25T12:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0066 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0066_3,REC-0066,2026-08-26T17:13:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0066 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0066_4,REC-0066,2026-08-26T17:13:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0066 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0066_5,REC-0066,2026-08-26T17:13:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0066 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0066_6,REC-0066,2026-08-26T17:13:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0066 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0067_0,REC-0067,2026-08-23T20:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0067 (MANDATE_RETRY) under guardrail policy.
aud_REC-0067_1,REC-0067,2026-08-23T20:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0067 (MANDATE_RETRY) under guardrail policy.
aud_REC-0067_2,REC-0067,2026-08-23T20:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0067 (MANDATE_RETRY) under guardrail policy.
aud_REC-0067_3,REC-0067,2026-08-26T17:52:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0067 (MANDATE_RETRY) under guardrail policy.
aud_REC-0067_4,REC-0067,2026-08-26T17:52:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0067 (MANDATE_RETRY) under guardrail policy.
aud_REC-0067_5,REC-0067,2026-08-26T17:52:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0067 (MANDATE_RETRY) under guardrail policy.
aud_REC-0067_6,REC-0067,2026-08-26T17:52:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0067 (MANDATE_RETRY) under guardrail policy.
aud_REC-0068_0,REC-0068,2026-08-24T11:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0068 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0068_1,REC-0068,2026-08-24T11:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0068 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0068_2,REC-0068,2026-08-24T11:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0068 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0068_3,REC-0068,2026-08-26T16:44:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0068 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0068_4,REC-0068,2026-08-26T16:44:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0068 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0068_5,REC-0068,2026-08-26T16:44:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0068 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0068_6,REC-0068,2026-08-26T16:44:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0068 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0069_0,REC-0069,2026-08-25T11:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0069 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0069_1,REC-0069,2026-08-25T11:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0069 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0069_2,REC-0069,2026-08-25T11:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0069 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0069_3,REC-0069,2026-08-26T17:24:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0069 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0069_4,REC-0069,2026-08-26T17:24:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0069 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0069_5,REC-0069,2026-08-26T17:24:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0069 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0069_6,REC-0069,2026-08-26T17:24:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0069 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0070_0,REC-0070,2026-08-26T11:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0070 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0070_1,REC-0070,2026-08-26T11:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0070 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0070_2,REC-0070,2026-08-26T11:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0070 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0070_3,REC-0070,2026-08-26T16:16:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0070 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0070_4,REC-0070,2026-08-26T16:16:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0070 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0070_5,REC-0070,2026-08-26T16:16:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0070 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0070_6,REC-0070,2026-08-26T16:16:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0070 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0071_0,REC-0071,2026-08-24T20:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0071 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0071_1,REC-0071,2026-08-24T20:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0071 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0071_2,REC-0071,2026-08-24T20:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0071 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0071_3,REC-0071,2026-08-26T17:44:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0071 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0071_4,REC-0071,2026-08-26T17:44:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0071 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0071_5,REC-0071,2026-08-26T17:44:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0071 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0071_6,REC-0071,2026-08-26T17:44:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0071 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0072_0,REC-0072,2026-08-26T12:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0072 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0072_1,REC-0072,2026-08-26T12:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0072 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0072_2,REC-0072,2026-08-26T12:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0072 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0072_3,REC-0072,2026-08-26T17:33:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0072 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0072_4,REC-0072,2026-08-26T17:33:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0072 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0072_5,REC-0072,2026-08-26T17:33:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0072 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0072_6,REC-0072,2026-08-26T17:33:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0072 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0073_0,REC-0073,2026-08-25T04:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0073 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0073_1,REC-0073,2026-08-25T04:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0073 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0073_2,REC-0073,2026-08-25T04:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0073 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0073_3,REC-0073,2026-08-26T17:31:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0073 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0073_4,REC-0073,2026-08-26T17:31:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0073 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0073_5,REC-0073,2026-08-26T17:31:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0073 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0073_6,REC-0073,2026-08-26T17:31:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0073 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0074_0,REC-0074,2026-08-25T20:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0074 (MANDATE_RETRY) under guardrail policy.
aud_REC-0074_1,REC-0074,2026-08-25T20:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0074 (MANDATE_RETRY) under guardrail policy.
aud_REC-0074_2,REC-0074,2026-08-25T20:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0074 (MANDATE_RETRY) under guardrail policy.
aud_REC-0074_3,REC-0074,2026-08-26T17:40:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0074 (MANDATE_RETRY) under guardrail policy.
aud_REC-0074_4,REC-0074,2026-08-26T17:40:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0074 (MANDATE_RETRY) under guardrail policy.
aud_REC-0074_5,REC-0074,2026-08-26T17:40:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0074 (MANDATE_RETRY) under guardrail policy.
aud_REC-0074_6,REC-0074,2026-08-26T17:40:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0074 (MANDATE_RETRY) under guardrail policy.
aud_REC-0075_0,REC-0075,2026-08-26T03:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0075 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0075_1,REC-0075,2026-08-26T03:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0075 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0075_2,REC-0075,2026-08-26T03:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0075 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0075_3,REC-0075,2026-08-26T17:13:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0075 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0075_4,REC-0075,2026-08-26T17:13:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0075 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0075_5,REC-0075,2026-08-26T17:13:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0075 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0075_6,REC-0075,2026-08-26T17:13:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0075 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0076_0,REC-0076,2026-08-24T15:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0076 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0076_1,REC-0076,2026-08-24T15:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0076 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0076_2,REC-0076,2026-08-24T15:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0076 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0076_3,REC-0076,2026-08-26T16:24:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0076 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0076_4,REC-0076,2026-08-26T16:24:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0076 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0076_5,REC-0076,2026-08-26T16:24:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0076 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0076_6,REC-0076,2026-08-26T16:24:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0076 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0077_0,REC-0077,2026-08-24T18:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0077 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0077_1,REC-0077,2026-08-24T18:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0077 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0077_2,REC-0077,2026-08-24T18:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0077 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0077_3,REC-0077,2026-08-26T16:46:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0077 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0077_4,REC-0077,2026-08-26T16:46:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0077 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0077_5,REC-0077,2026-08-26T16:46:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0077 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0077_6,REC-0077,2026-08-26T16:46:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0077 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0078_0,REC-0078,2026-08-24T05:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0078 (CHECKOUT_ABANDONMENT) under guardrail policy.
